episodes,rewards,steps
753,585.1069633502414,200
754,599.1629616757637,200
755,582.9079998572984,200
756,444.34514983285334,200
757,568.707815981237,200
758,585.5492084426598,200
759,629.282624622563,200
760,529.2001751135485,200
761,603.2944256138591,200
762,565.2302913867974,200
763,511.79024129101884,200
764,628.355350717601,200
765,566.4316686644462,200
766,620.564640143085,200
767,509.3413201154656,200
768,529.6380282577079,200
769,575.064742426004,200
770,622.607115565561,200
771,608.5584281773286,200
772,522.2255191807096,200
773,595.8500836337249,200
774,598.2589567334077,200
775,518.2992941260353,200
776,641.6422490304866,200
777,558.539246054503,200
778,593.9401637371781,200
779,581.2514272436227,200
780,475.33856156677285,200
781,732.8619436093862,200
782,620.349530885596,200
783,516.8589112073503,200
784,592.2294686487503,200
785,597.5988486969164,200
786,625.0117365477207,200
787,634.6256607265964,200
788,587.0915830771892,200
789,599.5162892248251,200
790,634.7537940340741,200
791,573.1071557546791,200
792,607.8622843578529,200
793,685.0450639420186,200
794,527.2494892058703,200
795,604.0509782813258,200
796,620.4875504064856,200
797,657.7679604428732,200
798,445.75181799069964,200
799,645.4702363544501,200
800,648.7485982743974,200
801,601.1784086137807,200
802,514.1013472419868,200
803,493.6578414909237,200
804,600.7167055774379,200
805,662.7060810388226,200
806,595.029762546006,200
807,676.2346656581036,200
808,536.3986594232388,200
809,613.3273171690767,200
810,530.2306731304853,200
811,597.9340307120509,200
812,619.4439284686233,200
813,598.0280643619125,200
814,664.4479995345109,200
815,584.4940948516223,200
816,591.0212855526528,200
817,550.0762927101422,200
818,661.8043601668755,200
819,661.0309499199088,200
820,598.1939031884357,200
821,676.635837827746,200
822,626.6508906153144,200
823,603.694165005943,200
824,602.859453662337,200
825,620.252790311007,200
826,738.4652377896019,200
827,591.5612107961045,200
828,507.9331263269313,200
829,585.7801973095867,200
830,611.1881908751143,200
831,513.5687613372619,200
832,621.1028689783282,200
833,572.5769919057561,200
834,642.9733358972325,200
835,647.1906699537167,200
836,648.675472710514,200
837,668.4546305791818,200
838,635.4765803719947,200
839,610.6524537742389,200
840,559.368106614414,200
841,567.0294329530607,200
842,599.7417486237172,200
843,558.5193351051738,200
844,703.923568078807,200
845,611.8397564131716,200
846,640.6254140502274,200
847,612.5750752229586,200
848,699.4628415551281,200
849,563.9704203761523,200
850,672.6673542547491,200
851,636.3609675409939,200
852,622.237370293343,200
853,553.7775400886501,200
854,613.5749358371141,200
855,557.7002194235686,200
856,600.0693584466395,200
857,620.4567070098136,200
858,430.5019226170415,200
859,664.978849188253,200
860,522.9221494579715,200
861,617.6331289404296,200
862,431.4673446886623,200
863,666.0531446990926,200
864,659.6845162136831,200
865,605.8424498427547,200
866,629.32914341002,200
867,585.6281480752947,200
868,522.5808557209274,200
869,630.8521143952971,200
870,656.1182276124232,200
871,659.8918005802027,200
872,619.9830285775301,200
873,641.6411194315386,200
874,627.5761769687617,200
875,635.0324470452213,200
876,556.7434725033049,200
877,521.88387803534,200
878,660.3991924459343,200
879,565.149675628183,200
880,596.1183287854026,200
881,706.5037598951457,200
882,609.4426093533378,200
883,731.2617987088491,200
884,651.8215217710125,200
885,611.4690834805366,200
886,581.6420416343037,200
887,706.8496949938439,200
888,588.3331202969061,200
889,654.2800773520089,200
890,641.4763883290167,200
891,644.7575266807053,200
892,670.0724153460455,200
893,668.7236808259564,200
894,633.7758445287177,200
895,629.0703883931667,200
896,631.8938526485855,200
897,650.3952619167978,200
898,662.7700791755689,200
899,614.5045706464296,200
900,674.09501773476,200
901,647.7570336681906,200
902,618.4684655189949,200
903,628.0480304835792,200
904,635.4256961873168,200
905,626.4746644217352,200
906,634.9080570947768,200
907,671.4917420935502,200
908,591.4060029283205,200
909,646.1938920998211,200
910,665.884692653659,200
911,538.1156991052402,200
912,587.1808266322436,200
913,570.9973442346369,200
914,673.5347581223298,200
915,678.3769239571291,200
916,535.3191240059916,200
917,655.1908974657455,200
918,686.6286360702526,200
919,523.4995791883105,200
920,489.75298890033537,200
921,675.9510925306993,200
922,491.16305997213107,200
923,628.4732445248708,200
924,657.7399097341331,200
925,617.1253071246105,200
926,443.95551928134216,200
927,693.0881352437918,200
928,485.04441471664296,200
929,691.6007437772429,200
930,697.8345731951621,200
931,703.4038669897486,200
932,630.1256033084608,200
933,597.7070904461705,200
934,729.3171556854005,200
935,465.0185160369077,200
936,590.8738794171051,200
937,681.1431273365229,200
938,558.5583309280337,200
939,621.2033801243462,200
940,535.9382144637831,200
941,579.2374245440207,200
942,725.0858847810466,200
943,650.2382962958817,200
944,540.6850110969352,200
945,594.1489067579007,200
946,669.8768384448169,200
947,615.9133643183133,200
948,642.8697150727306,200
949,589.5141458731476,200
950,498.4012040044907,200
951,610.1325753372303,200
952,579.0603659326696,200
953,590.5706911955679,200
954,595.6089300343606,200
955,614.1492150487313,200
956,545.7240647592262,200
957,632.5135618375998,200
958,602.0483047182972,200
959,642.4557046658249,200
960,693.0232371040858,200
961,499.57895447485714,200
962,636.8957197031461,200
963,685.5793916614654,200
964,746.8204800203989,200
965,636.1202124878284,200
966,682.5365307127446,200
967,633.0323570305006,200
968,561.9864685309781,200
969,668.2509291578305,200
970,569.7832260071207,200
971,671.0488436477555,200
972,663.3200358518618,200
973,670.0842485724118,200
974,597.2081102239422,200
975,761.5954897593078,200
976,686.8856081319918,200
977,622.4951028659043,200
978,720.3223384048255,200
979,654.2462664307063,200
980,586.1239379077821,200
981,651.4768570898774,200
982,683.9254537754827,200
983,609.4778961692708,200
984,643.1674070744922,200
985,700.6430743709676,200
986,683.6107077551918,200
987,651.8761878613514,200
988,609.5408985742906,200
989,665.9510544378405,200
990,641.2786536242505,200
991,653.7282796183562,200
992,746.3329962090213,200
993,662.028606282596,200
994,605.722955794149,200
995,618.9939178665193,200
996,623.9906736514795,200
997,625.1144462724872,200
998,722.1436128255735,200
999,561.0732230501455,200
1000,516.1249682157443,200
1001,673.7171163427519,200
1002,728.2703076604134,200
1003,697.3532881152946,200
1004,600.9923017249821,200
1005,618.2862096057388,200
1006,701.3428127290675,200
1007,702.9988368006892,200
1008,637.8327008309575,200
1009,508.6747215621587,200
1010,543.6939371124876,200
1011,282.0469104300839,200
1012,571.157068089927,200
1013,678.8496791056335,200
1014,661.495123480606,200
1015,706.0498333873794,200
1016,483.3192634892021,200
1017,691.598348456533,200
1018,739.6832300520701,200
1019,698.5524874902419,200
1020,580.9065242355878,200
1021,700.8318672655263,200
1022,597.4306135587676,200
1023,669.0382508124479,200
1024,562.8024101143129,200
1025,679.6421786208916,200
1026,618.7518757489839,200
1027,704.697185290157,200
1028,726.1290257794711,200
1029,609.9285678428996,200
1030,609.3417077909046,200
1031,727.4094639822171,200
1032,628.4011180214359,200
1033,680.3806870263165,200
1034,435.3612094086892,200
1035,700.6787128695404,200
1036,608.1071312159238,200
1037,662.2330619347431,200
1038,711.1790698949492,200
1039,673.3048608676427,200
1040,607.2786918613376,200
1041,630.8876219378252,200
1042,678.1661469233354,200
1043,651.5523711865897,200
1044,676.1351200427409,200
1045,691.1407925970929,200
1046,644.5830864242266,200
1047,597.0575148289311,200
1048,693.1796290527914,200
1049,752.3022080147264,200
1050,658.2247760067389,200
1051,804.6394268363536,200
1052,620.7526331056031,200
1053,686.2120681300612,200
1054,581.2143168104776,200
1055,601.4127736979395,200
1056,720.8730936152541,200
1057,613.686864198022,200
1058,700.6477407410018,200
1059,643.8010077097467,200
1060,643.9758463279404,200
1061,623.7916172648523,200
1062,675.3803972460205,200
1063,677.5807368367829,200
1064,789.812656813914,200
1065,601.9623860755339,200
1066,672.9372851772325,200
1067,516.2621400769627,200
1068,643.299952443542,200
1069,529.5870373654554,200
1070,686.881124040574,200
1071,587.3667270177496,200
1072,657.5513653772664,200
1073,671.156543545585,200
1074,712.8067263690589,200
1075,568.6973103928564,200
1076,706.1883268844953,200
1077,652.2934754527365,200
1078,507.7876703391266,200
1079,575.5143420443832,200
1080,482.9774314488748,200
1081,484.1110964461631,200
1082,724.2470702915773,200
1083,736.6884022705466,200
1084,589.9855580102349,200
1085,605.4975241703285,200
1086,665.4464600394751,200
1087,733.0081945414229,200
1088,523.8948780633266,200
1089,673.3493677497177,200
1090,588.584346868578,200
1091,648.233269133269,200
1092,699.8362867760692,200
1093,594.9915076188544,200
1094,634.243312585117,200
1095,624.4036522929702,200
1096,700.5160138559935,200
1097,683.341546132035,200
1098,663.0015113596168,200
1099,586.0010845473432,200
1100,686.8857057230659,200
1101,598.384177143521,200
1102,627.968080306864,200
1103,687.3357629079591,200
1104,640.0413535646506,200
1105,677.397130406739,200
1106,716.4190457021406,200
1107,500.97674935991216,200
1108,609.1289639452447,200
1109,711.6188703902736,200
1110,629.4707230569936,200
1111,714.1044936429743,200
1112,679.602881714549,200
1113,630.8940619442529,200
1114,556.9450093807783,200
1115,681.8580044559601,200
1116,772.8849163293002,200
1117,651.2219395290404,200
1118,705.8513904089242,200
1119,658.2981622436138,200
1120,645.5191027978925,200
1121,621.0774372324066,200
1122,540.2274200936452,200
1123,682.6413913074315,200
1124,710.0238988728682,200
1125,680.0934386427717,200
1126,681.3772919557545,200
1127,429.3055768029953,200
1128,567.1755901849159,200
1129,603.9098274035032,200
1130,626.4891934832664,200
1131,580.9257850685544,200
1132,499.9160146102941,200
1133,701.2976878366113,200
1134,679.8551706990306,200
1135,547.4011962171355,200
1136,686.5662730181477,200
1137,685.1383719220285,200
1138,593.4477547128167,200
1139,703.1006913446297,200
1140,611.3823719740478,200
1141,721.1530288661934,200
1142,694.4034763576811,200
1143,609.6460624474482,200
1144,669.8535551324924,200
1145,718.6516044516869,200
1146,586.6341290975781,200
1147,708.0216232749433,200
1148,700.3512952335836,200
1149,630.7169640426669,200
1150,708.1964233579753,200
